bugFixingId;bugFixingTs;bugFixingFileChanged;bugInducingId;bugInducingTs;issueId;note
ecdc6f1f11178c29c812ecd5725c2a2818d3f255;2015-08-14T04:50:41+0900;src/main/java/org/apache/commons/bcel6/util/InstructionFinder.java;;;BCEL-217;No changed lines, only additions
03946285e4d8d812b3485e036de69226f7fd4345;2015-08-13T08:53:24+0900;src/main/java/org/apache/commons/bcel6/generic/AnnotationElementValueGen.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
03946285e4d8d812b3485e036de69226f7fd4345;2015-08-13T08:53:24+0900;src/main/java/org/apache/commons/bcel6/generic/ArrayElementValueGen.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
03946285e4d8d812b3485e036de69226f7fd4345;2015-08-13T08:53:24+0900;src/main/java/org/apache/commons/bcel6/generic/ClassElementValueGen.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
03946285e4d8d812b3485e036de69226f7fd4345;2015-08-13T08:53:24+0900;src/main/java/org/apache/commons/bcel6/generic/ElementValueGen.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
03946285e4d8d812b3485e036de69226f7fd4345;2015-08-13T08:53:24+0900;src/main/java/org/apache/commons/bcel6/generic/EnumElementValueGen.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
03946285e4d8d812b3485e036de69226f7fd4345;2015-08-13T08:53:24+0900;src/main/java/org/apache/commons/bcel6/generic/SimpleElementValueGen.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4227c5cf0ad132e1238ea556718d9bd6a3a592a2;2015-08-13T08:30:09+0900;src/main/java/org/apache/commons/bcel6/generic/CPInstruction.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4227c5cf0ad132e1238ea556718d9bd6a3a592a2;2015-08-13T08:30:09+0900;src/main/java/org/apache/commons/bcel6/generic/ConstantPoolGen.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4227c5cf0ad132e1238ea556718d9bd6a3a592a2;2015-08-13T08:30:09+0900;src/main/java/org/apache/commons/bcel6/generic/FieldInstruction.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4227c5cf0ad132e1238ea556718d9bd6a3a592a2;2015-08-13T08:30:09+0900;src/main/java/org/apache/commons/bcel6/generic/FieldOrMethod.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4227c5cf0ad132e1238ea556718d9bd6a3a592a2;2015-08-13T08:30:09+0900;src/main/java/org/apache/commons/bcel6/generic/INVOKEDYNAMIC.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4227c5cf0ad132e1238ea556718d9bd6a3a592a2;2015-08-13T08:30:09+0900;src/main/java/org/apache/commons/bcel6/generic/INVOKEINTERFACE.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4227c5cf0ad132e1238ea556718d9bd6a3a592a2;2015-08-13T08:30:09+0900;src/main/java/org/apache/commons/bcel6/generic/InvokeInstruction.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4227c5cf0ad132e1238ea556718d9bd6a3a592a2;2015-08-13T08:30:09+0900;src/main/java/org/apache/commons/bcel6/generic/LDC.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4227c5cf0ad132e1238ea556718d9bd6a3a592a2;2015-08-13T08:30:09+0900;src/main/java/org/apache/commons/bcel6/generic/LDC2_W.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4227c5cf0ad132e1238ea556718d9bd6a3a592a2;2015-08-13T08:30:09+0900;src/main/java/org/apache/commons/bcel6/generic/MULTIANEWARRAY.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4227c5cf0ad132e1238ea556718d9bd6a3a592a2;2015-08-13T08:30:09+0900;src/main/java/org/apache/commons/bcel6/generic/NameSignatureInstruction.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
8e29a71464b8dd555a9a9bb428e2812d63a8e089;2015-08-13T08:19:09+0900;src/main/java/org/apache/commons/bcel6/generic/ArrayType.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
8e29a71464b8dd555a9a9bb428e2812d63a8e089;2015-08-13T08:19:09+0900;src/main/java/org/apache/commons/bcel6/generic/BasicType.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
8e29a71464b8dd555a9a9bb428e2812d63a8e089;2015-08-13T08:19:09+0900;src/main/java/org/apache/commons/bcel6/generic/Type.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4b75fdd1f345616a2acc62393d626e5094ca2d44;2015-08-13T07:34:54+0900;src/main/java/org/apache/commons/bcel6/generic/BranchHandle.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4b75fdd1f345616a2acc62393d626e5094ca2d44;2015-08-13T07:34:54+0900;src/main/java/org/apache/commons/bcel6/generic/BranchInstruction.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4b75fdd1f345616a2acc62393d626e5094ca2d44;2015-08-13T07:34:54+0900;src/main/java/org/apache/commons/bcel6/generic/GOTO.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4b75fdd1f345616a2acc62393d626e5094ca2d44;2015-08-13T07:34:54+0900;src/main/java/org/apache/commons/bcel6/generic/GOTO_W.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4b75fdd1f345616a2acc62393d626e5094ca2d44;2015-08-13T07:34:54+0900;src/main/java/org/apache/commons/bcel6/generic/IFEQ.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4b75fdd1f345616a2acc62393d626e5094ca2d44;2015-08-13T07:34:54+0900;src/main/java/org/apache/commons/bcel6/generic/IFGE.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4b75fdd1f345616a2acc62393d626e5094ca2d44;2015-08-13T07:34:54+0900;src/main/java/org/apache/commons/bcel6/generic/IFGT.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4b75fdd1f345616a2acc62393d626e5094ca2d44;2015-08-13T07:34:54+0900;src/main/java/org/apache/commons/bcel6/generic/IFLE.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4b75fdd1f345616a2acc62393d626e5094ca2d44;2015-08-13T07:34:54+0900;src/main/java/org/apache/commons/bcel6/generic/IFLT.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4b75fdd1f345616a2acc62393d626e5094ca2d44;2015-08-13T07:34:54+0900;src/main/java/org/apache/commons/bcel6/generic/IFNE.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4b75fdd1f345616a2acc62393d626e5094ca2d44;2015-08-13T07:34:54+0900;src/main/java/org/apache/commons/bcel6/generic/IFNONNULL.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4b75fdd1f345616a2acc62393d626e5094ca2d44;2015-08-13T07:34:54+0900;src/main/java/org/apache/commons/bcel6/generic/IFNULL.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4b75fdd1f345616a2acc62393d626e5094ca2d44;2015-08-13T07:34:54+0900;src/main/java/org/apache/commons/bcel6/generic/IF_ACMPEQ.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4b75fdd1f345616a2acc62393d626e5094ca2d44;2015-08-13T07:34:54+0900;src/main/java/org/apache/commons/bcel6/generic/IF_ACMPNE.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4b75fdd1f345616a2acc62393d626e5094ca2d44;2015-08-13T07:34:54+0900;src/main/java/org/apache/commons/bcel6/generic/IF_ICMPEQ.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4b75fdd1f345616a2acc62393d626e5094ca2d44;2015-08-13T07:34:54+0900;src/main/java/org/apache/commons/bcel6/generic/IF_ICMPGE.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4b75fdd1f345616a2acc62393d626e5094ca2d44;2015-08-13T07:34:54+0900;src/main/java/org/apache/commons/bcel6/generic/IF_ICMPGT.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4b75fdd1f345616a2acc62393d626e5094ca2d44;2015-08-13T07:34:54+0900;src/main/java/org/apache/commons/bcel6/generic/IF_ICMPLE.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4b75fdd1f345616a2acc62393d626e5094ca2d44;2015-08-13T07:34:54+0900;src/main/java/org/apache/commons/bcel6/generic/IF_ICMPLT.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4b75fdd1f345616a2acc62393d626e5094ca2d44;2015-08-13T07:34:54+0900;src/main/java/org/apache/commons/bcel6/generic/IF_ICMPNE.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4b75fdd1f345616a2acc62393d626e5094ca2d44;2015-08-13T07:34:54+0900;src/main/java/org/apache/commons/bcel6/generic/InstructionComparator.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4b75fdd1f345616a2acc62393d626e5094ca2d44;2015-08-13T07:34:54+0900;src/main/java/org/apache/commons/bcel6/generic/InstructionList.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4b75fdd1f345616a2acc62393d626e5094ca2d44;2015-08-13T07:34:54+0900;src/main/java/org/apache/commons/bcel6/generic/JSR.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4b75fdd1f345616a2acc62393d626e5094ca2d44;2015-08-13T07:34:54+0900;src/main/java/org/apache/commons/bcel6/generic/JSR_W.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4b75fdd1f345616a2acc62393d626e5094ca2d44;2015-08-13T07:34:54+0900;src/main/java/org/apache/commons/bcel6/generic/JsrInstruction.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4b75fdd1f345616a2acc62393d626e5094ca2d44;2015-08-13T07:34:54+0900;src/main/java/org/apache/commons/bcel6/generic/Select.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
14fdded02c630bb89b9d9ff3d7168da3b54f8617;2015-08-13T03:34:18+0900;src/main/java/org/apache/commons/bcel6/ExceptionConstants.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-237;
14fdded02c630bb89b9d9ff3d7168da3b54f8617;2015-08-13T03:34:18+0900;src/main/java/org/apache/commons/bcel6/generic/ANEWARRAY.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-237;
14fdded02c630bb89b9d9ff3d7168da3b54f8617;2015-08-13T03:34:18+0900;src/main/java/org/apache/commons/bcel6/generic/ArrayInstruction.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-237;
14fdded02c630bb89b9d9ff3d7168da3b54f8617;2015-08-13T03:34:18+0900;src/main/java/org/apache/commons/bcel6/generic/CHECKCAST.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-237;
14fdded02c630bb89b9d9ff3d7168da3b54f8617;2015-08-13T03:34:18+0900;src/main/java/org/apache/commons/bcel6/generic/GETFIELD.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-237;
14fdded02c630bb89b9d9ff3d7168da3b54f8617;2015-08-13T03:34:18+0900;src/main/java/org/apache/commons/bcel6/generic/GETSTATIC.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-237;
14fdded02c630bb89b9d9ff3d7168da3b54f8617;2015-08-13T03:34:18+0900;src/main/java/org/apache/commons/bcel6/generic/INSTANCEOF.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-237;
14fdded02c630bb89b9d9ff3d7168da3b54f8617;2015-08-13T03:34:18+0900;src/main/java/org/apache/commons/bcel6/generic/INVOKEDYNAMIC.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-237;
14fdded02c630bb89b9d9ff3d7168da3b54f8617;2015-08-13T03:34:18+0900;src/main/java/org/apache/commons/bcel6/generic/INVOKEINTERFACE.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-237;
14fdded02c630bb89b9d9ff3d7168da3b54f8617;2015-08-13T03:34:18+0900;src/main/java/org/apache/commons/bcel6/generic/INVOKESPECIAL.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-237;
14fdded02c630bb89b9d9ff3d7168da3b54f8617;2015-08-13T03:34:18+0900;src/main/java/org/apache/commons/bcel6/generic/INVOKESTATIC.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-237;
14fdded02c630bb89b9d9ff3d7168da3b54f8617;2015-08-13T03:34:18+0900;src/main/java/org/apache/commons/bcel6/generic/INVOKEVIRTUAL.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-237;
14fdded02c630bb89b9d9ff3d7168da3b54f8617;2015-08-13T03:34:18+0900;src/main/java/org/apache/commons/bcel6/generic/LDC.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-237;
14fdded02c630bb89b9d9ff3d7168da3b54f8617;2015-08-13T03:34:18+0900;src/main/java/org/apache/commons/bcel6/generic/MULTIANEWARRAY.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-237;
14fdded02c630bb89b9d9ff3d7168da3b54f8617;2015-08-13T03:34:18+0900;src/main/java/org/apache/commons/bcel6/generic/NEW.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-237;
14fdded02c630bb89b9d9ff3d7168da3b54f8617;2015-08-13T03:34:18+0900;src/main/java/org/apache/commons/bcel6/generic/PUTFIELD.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-237;
14fdded02c630bb89b9d9ff3d7168da3b54f8617;2015-08-13T03:34:18+0900;src/main/java/org/apache/commons/bcel6/generic/PUTSTATIC.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-237;
9325aac806818a7993d42e82dc57814d8725f014;2015-08-13T02:55:43+0900;src/main/java/org/apache/commons/bcel6/generic/Instruction.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-237;
9325aac806818a7993d42e82dc57814d8725f014;2015-08-13T02:55:43+0900;src/main/java/org/apache/commons/bcel6/generic/InstructionConstants.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-237;
9325aac806818a7993d42e82dc57814d8725f014;2015-08-13T02:55:43+0900;src/main/java/org/apache/commons/bcel6/generic/PUSH.java;;;BCEL-237;
9325aac806818a7993d42e82dc57814d8725f014;2015-08-13T02:55:43+0900;src/main/java/org/apache/commons/bcel6/util/BCELFactory.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-237;
db84d4027bf3c4e2ea9f3c011e10fee7866235a4;2015-08-13T00:29:23+0900;src/changes/changes.xml;;;BCEL-239;No changed lines, only additions
db84d4027bf3c4e2ea9f3c011e10fee7866235a4;2015-08-13T00:29:23+0900;src/main/java/org/apache/commons/bcel6/Constants.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-239;
db84d4027bf3c4e2ea9f3c011e10fee7866235a4;2015-08-13T00:29:23+0900;src/main/java/org/apache/commons/bcel6/classfile/AnnotationEntry.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-239;
db84d4027bf3c4e2ea9f3c011e10fee7866235a4;2015-08-13T00:29:23+0900;src/main/java/org/apache/commons/bcel6/classfile/CodeException.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-239;
db84d4027bf3c4e2ea9f3c011e10fee7866235a4;2015-08-13T00:29:23+0900;src/main/java/org/apache/commons/bcel6/classfile/LocalVariable.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-239;
db84d4027bf3c4e2ea9f3c011e10fee7866235a4;2015-08-13T00:29:23+0900;src/main/java/org/apache/commons/bcel6/classfile/ParameterAnnotationEntry.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-239;
db84d4027bf3c4e2ea9f3c011e10fee7866235a4;2015-08-13T00:29:23+0900;src/main/java/org/apache/commons/bcel6/util/AttributeHTML.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-239;
db84d4027bf3c4e2ea9f3c011e10fee7866235a4;2015-08-13T00:29:23+0900;src/main/java/org/apache/commons/bcel6/util/Class2HTML.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-239;
db84d4027bf3c4e2ea9f3c011e10fee7866235a4;2015-08-13T00:29:23+0900;src/main/java/org/apache/commons/bcel6/util/CodeHTML.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-239;
db84d4027bf3c4e2ea9f3c011e10fee7866235a4;2015-08-13T00:29:23+0900;src/main/java/org/apache/commons/bcel6/util/ConstantHTML.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-239;
db84d4027bf3c4e2ea9f3c011e10fee7866235a4;2015-08-13T00:29:23+0900;src/main/java/org/apache/commons/bcel6/util/MethodHTML.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-239;
db84d4027bf3c4e2ea9f3c011e10fee7866235a4;2015-08-13T00:29:23+0900;src/main/java/org/apache/commons/bcel6/verifier/statics/Pass2Verifier.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-239;
db84d4027bf3c4e2ea9f3c011e10fee7866235a4;2015-08-13T00:29:23+0900;src/main/java/org/apache/commons/bcel6/verifier/structurals/UninitializedObjectType.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-239;
db84d4027bf3c4e2ea9f3c011e10fee7866235a4;2015-08-13T00:29:23+0900;src/test/java/org/apache/commons/bcel6/verifier/tests/TestArrayAccess02Creator.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-239;
db84d4027bf3c4e2ea9f3c011e10fee7866235a4;2015-08-13T00:29:23+0900;src/test/java/org/apache/commons/bcel6/verifier/tests/TestArrayAccess03Creator.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-239;
db84d4027bf3c4e2ea9f3c011e10fee7866235a4;2015-08-13T00:29:23+0900;src/test/java/org/apache/commons/bcel6/verifier/tests/TestArrayAccess04Creator.java;;;BCEL-239;No changed lines, only additions
db84d4027bf3c4e2ea9f3c011e10fee7866235a4;2015-08-13T00:29:23+0900;src/test/java/org/apache/commons/bcel6/verifier/tests/TestReturn01Creator.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-239;
db84d4027bf3c4e2ea9f3c011e10fee7866235a4;2015-08-13T00:29:23+0900;src/test/java/org/apache/commons/bcel6/verifier/tests/TestReturn03Creator.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-239;
0af0fb3158488b64b4b02a794a757891bb636de9;2015-08-12T23:59:42+0900;src/main/java/org/apache/commons/bcel6/generic/InstructionConstants.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-239;
0af0fb3158488b64b4b02a794a757891bb636de9;2015-08-12T23:59:42+0900;src/main/java/org/apache/commons/bcel6/generic/InstructionFactory.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-239;
0af0fb3158488b64b4b02a794a757891bb636de9;2015-08-12T23:59:42+0900;src/main/java/org/apache/commons/bcel6/generic/PUSH.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-239;
e9c4b03698ac997267ba187e731a9a100ceb51cb;2015-08-12T22:59:45+0900;src/changes/changes.xml;;;BCEL-232;No changed lines, only additions
da5f54665dc13c7ccef9b95d7fe58d651248eefd;2015-08-12T22:58:52+0900;src/main/java/org/apache/commons/bcel6/classfile/Attribute.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
da5f54665dc13c7ccef9b95d7fe58d651248eefd;2015-08-12T22:58:52+0900;src/main/java/org/apache/commons/bcel6/classfile/Constant.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
da5f54665dc13c7ccef9b95d7fe58d651248eefd;2015-08-12T22:58:52+0900;src/main/java/org/apache/commons/bcel6/classfile/ConstantCP.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
da5f54665dc13c7ccef9b95d7fe58d651248eefd;2015-08-12T22:58:52+0900;src/main/java/org/apache/commons/bcel6/classfile/ElementValue.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
da5f54665dc13c7ccef9b95d7fe58d651248eefd;2015-08-12T22:58:52+0900;src/main/java/org/apache/commons/bcel6/classfile/FieldOrMethod.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-232;
4a2fba25228536501c202754c9cb7a442c1e496d;2015-08-12T21:46:38+0900;src/main/java/org/apache/commons/bcel6/ExceptionConstants.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-239;
0ea7ebe90701a08f8417816cb3715de011f01420;2015-08-12T19:54:45+0900;src/changes/changes.xml;;;BCEL-234;No changed lines, only additions
0ea7ebe90701a08f8417816cb3715de011f01420;2015-08-12T19:54:45+0900;src/main/java/org/apache/commons/bcel6/util/ClassLoader.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-234;
0ea7ebe90701a08f8417816cb3715de011f01420;2015-08-12T19:54:45+0900;src/main/java/org/apache/commons/bcel6/verifier/NativeVerifier.java;f3f9e9b02c101973da0ed1a51e5dd60b83e5bc65;2015-08-10T06:21:10+0900;BCEL-234;
0ea7ebe90701a08f8417816cb3715de011f01420;2015-08-12T19:54:45+0900;src/main/java/org/apache/commons/bcel6/verifier/VerifyDialog.java;;;BCEL-234;No changed lines, only additions
31799e060afc7998ac5421ab682633ec3568b3bc;2015-08-11T14:19:31+0900;LICENSE-header.txt;;;BCEL-226;Ignored file type
31799e060afc7998ac5421ab682633ec3568b3bc;2015-08-11T14:19:31+0900;src/assembly/bin.xml;785662da492acfdf4e7bc4155d1e003b6f0e6f9b;2015-08-10T08:20:25+0900;BCEL-226;
31799e060afc7998ac5421ab682633ec3568b3bc;2015-08-11T14:19:31+0900;src/test/java/org/apache/commons/bcel6/verifier/tests/TestLegalInvokeInterface01.java;;;BCEL-226;No changed lines, only additions
31799e060afc7998ac5421ab682633ec3568b3bc;2015-08-11T14:19:31+0900;src/test/java/org/apache/commons/bcel6/verifier/tests/TestLegalInvokeSpecial01.java;;;BCEL-226;No changed lines, only additions
31799e060afc7998ac5421ab682633ec3568b3bc;2015-08-11T14:19:31+0900;src/test/java/org/apache/commons/bcel6/verifier/tests/TestLegalInvokeSpecial02.java;;;BCEL-226;No changed lines, only additions
31799e060afc7998ac5421ab682633ec3568b3bc;2015-08-11T14:19:31+0900;src/test/java/org/apache/commons/bcel6/verifier/tests/TestLegalInvokeStatic01.java;;;BCEL-226;No changed lines, only additions
31799e060afc7998ac5421ab682633ec3568b3bc;2015-08-11T14:19:31+0900;src/test/java/org/apache/commons/bcel6/verifier/tests/TestLegalInvokeVirtual01.java;;;BCEL-226;No changed lines, only additions
31799e060afc7998ac5421ab682633ec3568b3bc;2015-08-11T14:19:31+0900;src/test/java/org/apache/commons/bcel6/verifier/tests/TestLegalInvokeVirtual02.java;;;BCEL-226;No changed lines, only additions
bc6483cdbc2d1f65aceadb7de95417a6ecc45969;2015-07-25T00:28:32+0900;src/changes/changes.xml;;;BCEL-219;No changed lines, only additions
bc6483cdbc2d1f65aceadb7de95417a6ecc45969;2015-07-25T00:28:32+0900;src/main/java/org/apache/bcel/classfile/ConstantPool.java;a6d28b013f3c9b4d4c17c6020c9d72c919e4349d;2014-12-19T21:57:12+0900;BCEL-219;
763333c2572c5ebcb8f1d09c32876da987741c54;2015-07-20T06:10:46+0900;src/changes/changes.xml;;;BCEL-209;No changed lines, only additions
763333c2572c5ebcb8f1d09c32876da987741c54;2015-07-20T06:10:46+0900;src/main/java/org/apache/bcel/Constants.java;61e6be8ca7046bbb725276c9a3c155094065f720;2014-12-20T01:20:06+0900;BCEL-209;
